method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha
conformal_exit,mixed,0.859,36.52622522684437,65.0217,0.015666666666666666,0.0605,0.01634850716666667,0.9798333333333333,0.020166666666666666,0.0,0.1323354311957816,0.020166666666666666,0.0,0.0,0.0,0.0,cifar10,29,0.1
crc_exit,mixed,0.8794166666666666,70.69935011018906,233.60787085442055,0.16108333333333333,0.642,0.015820485833333335,0.786,0.214,0.0,0.045589482612383374,0.214,0.0,0.0,0.0,0.0,cifar10,29,0.1
coda_sc,mixed,0.859,33.87234116666667,65.0217,0.0,0.0,0.016935800833333334,0.9798333333333333,0.0,0.020166666666666666,0.1323354311957816,0.0,0.0,0.0,0.0,0.020166666666666666,cifar10,29,0.1
coda_risk,mixed,0.8794166666666666,44.10578224166667,65.0217,0.0,0.0,0.02205259383333333,0.786,0.0,0.214,0.045589482612383374,0.0,0.0,0.0,0.0,0.214,cifar10,29,0.1
local_only,wifi,0.8771666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1
cloud_only,wifi,0.8771666666666667,41.16553355353354,79.4894959851156,0.06466666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
static_split,wifi,0.8771666666666667,41.16553355353354,79.4894959851156,0.06466666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
oracle_split,wifi,0.8771666666666667,41.16553355353354,79.4894959851156,0.06466666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
confidence_exit,wifi,0.8695,34.9705144755911,65.0217,0.008,0.376,0.015108784333333335,0.8746666666666667,0.12533333333333332,0.0,0.08012576219512195,0.12533333333333332,0.0,0.0,0.0,0.0,cifar10,42,0.1
branchynet,wifi,0.8693333333333333,35.38474769806833,65.0217,0.008666666666666666,0.4065,0.015125172666666669,0.8645,0.1355,0.0,0.07798342008868325,0.1355,0.0,0.0,0.0,0.0,cifar10,42,0.1
deadline_greedy,wifi,0.8771666666666667,41.16553355353354,79.4894959851156,0.06466666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
aodpart,wifi,0.8695,34.9705144755911,65.0217,0.008,0.376,0.015108784333333335,0.8746666666666667,0.12533333333333332,0.0,0.08012576219512195,0.12533333333333332,0.0,0.0,0.0,0.0,cifar10,42,0.1
conformal_exit,wifi,0.8584166666666667,33.49090041691676,65.0217,0.0015,0.0815,0.016234350666666668,0.9728333333333333,0.027166666666666665,0.0,0.13020387185197876,0.027166666666666665,0.0,0.0,0.0,0.0,cifar10,42,0.1
crc_exit,wifi,0.8761666666666666,38.50239498440983,65.0217,0.01225,0.6305,0.015301268500000001,0.7898333333333334,0.21016666666666667,0.0,0.048322430892593374,0.21016666666666667,0.0,0.0,0.0,0.0,cifar10,42,0.1
coda_sc,wifi,0.8584166666666667,33.49090041691676,65.0217,0.0015,0.0815,0.016234350666666668,0.9728333333333333,0.027166666666666665,0.0,0.13020387185197876,0.027166666666666665,0.0,0.0,0.0,0.0,cifar10,42,0.1
coda_risk,wifi,0.8761666666666666,39.17953727990066,65.0217,0.010833333333333334,0.53675,0.016211331000000002,0.7898333333333334,0.17891666666666667,0.03125,0.048322430892593374,0.17891666666666667,0.0,0.0,0.0,0.03125,cifar10,42,0.1
local_only,lte,0.8771666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1
cloud_only,lte,0.8771666666666667,78.48660449269855,135.31202798487186,0.4379166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
static_split,lte,0.8771666666666667,78.48660449269855,135.31202798487186,0.4379166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
oracle_split,lte,0.8771666666666667,78.48660449269855,135.31202798487186,0.4379166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
confidence_exit,lte,0.8695,39.649347656345896,76.64707155942071,0.05291666666666667,0.376,0.015108784333333335,0.8746666666666667,0.12533333333333332,0.0,0.08012576219512195,0.12533333333333332,0.0,0.0,0.0,0.0,cifar10,42,0.1
branchynet,lte,0.8693333333333333,40.43592054682969,78.78379813449129,0.05683333333333333,0.4065,0.015125172666666669,0.8645,0.1355,0.0,0.07798342008868325,0.1355,0.0,0.0,0.0,0.0,cifar10,42,0.1
deadline_greedy,lte,0.8771666666666667,78.48660449269855,135.31202798487186,0.4379166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
aodpart,lte,0.8695,37.53299786559626,65.0217,0.0004166666666666667,0.00275,0.018732046500000002,0.8746666666666667,0.0009166666666666666,0.12441666666666666,0.08012576219512195,0.0009166666666666666,0.0,0.0,0.0,0.12441666666666666,cifar10,42,0.1
conformal_exit,lte,0.8584166666666667,34.61329919800432,65.0217,0.012,0.0815,0.016234350666666668,0.9728333333333333,0.027166666666666665,0.0,0.13020387185197876,0.027166666666666665,0.0,0.0,0.0,0.0,cifar10,42,0.1
crc_exit,lte,0.8761666666666666,46.565753638729646,91.65209089915619,0.09125,0.6305,0.015301268500000001,0.7898333333333334,0.21016666666666667,0.0,0.048322430892593374,0.21016666666666667,0.0,0.0,0.0,0.0,cifar10,42,0.1
coda_sc,lte,0.8584166666666667,34.051727325,65.0217,0.0,0.0,0.017025498333333337,0.9728333333333333,0.0,0.027166666666666665,0.13020387185197876,0.0,0.0,0.0,0.0,0.027166666666666665,cifar10,42,0.1
coda_risk,lte,0.8761666666666666,42.84406868333333,65.0217,0.0,0.0,0.02142174216666667,0.7898333333333334,0.0,0.21016666666666667,0.048322430892593374,0.0,0.0,0.0,0.0,0.21016666666666667,cifar10,42,0.1
local_only,congested,0.8771666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1
cloud_only,congested,0.8771666666666667,140.58894976714382,282.80919998704456,0.8445833333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
static_split,congested,0.8771666666666667,140.58894976714382,282.80919998704456,0.8445833333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
oracle_split,congested,0.8771666666666667,140.58894976714382,282.80919998704456,0.8445833333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
confidence_exit,congested,0.8695,47.11134475546852,134.86830480930064,0.10625,0.376,0.015108784333333335,0.8746666666666667,0.12533333333333332,0.0,0.08012576219512195,0.12533333333333332,0.0,0.0,0.0,0.0,cifar10,42,0.1
branchynet,congested,0.8693333333333333,48.41585039469959,139.16835304686816,0.11408333333333333,0.4065,0.015125172666666669,0.8645,0.1355,0.0,0.07798342008868325,0.1355,0.0,0.0,0.0,0.0,cifar10,42,0.1
deadline_greedy,congested,0.8771666666666667,140.58894976714382,282.80919998704456,0.8445833333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
aodpart,congested,0.8695,37.51814661666667,65.0217,0.0,0.0,0.01875874166666667,0.8746666666666667,0.0,0.12533333333333332,0.08012576219512195,0.0,0.0,0.0,0.0,0.12533333333333332,cifar10,42,0.1
conformal_exit,congested,0.8584166666666667,36.254664526900626,65.0217,0.024,0.0815,0.016234350666666668,0.9728333333333333,0.027166666666666665,0.0,0.13020387185197876,0.027166666666666665,0.0,0.0,0.0,0.0,cifar10,42,0.1
crc_exit,congested,0.8761666666666666,59.095628653527314,168.24527417533054,0.177,0.6305,0.015301268500000001,0.7898333333333334,0.21016666666666667,0.0,0.048322430892593374,0.21016666666666667,0.0,0.0,0.0,0.0,cifar10,42,0.1
coda_sc,congested,0.8584166666666667,34.051727325,65.0217,0.0,0.0,0.017025498333333337,0.9728333333333333,0.0,0.027166666666666665,0.13020387185197876,0.0,0.0,0.0,0.0,0.027166666666666665,cifar10,42,0.1
coda_risk,congested,0.8761666666666666,42.84406868333333,65.0217,0.0,0.0,0.02142174216666667,0.7898333333333334,0.0,0.21016666666666667,0.048322430892593374,0.0,0.0,0.0,0.0,0.21016666666666667,cifar10,42,0.1
local_only,mixed,0.8771666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,42,0.1
cloud_only,mixed,0.8771666666666667,182.85363331300013,520.3602920549429,0.7543333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
static_split,mixed,0.8771666666666667,182.85363331300013,520.3602920549429,0.7543333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
oracle_split,mixed,0.8771666666666667,182.85363331300013,520.3602920549429,0.7543333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
confidence_exit,mixed,0.8695,52.28738811678917,147.38738621767834,0.09425,0.376,0.015108784333333335,0.8746666666666667,0.12533333333333332,0.0,0.08012576219512195,0.12533333333333332,0.0,0.0,0.0,0.0,cifar10,42,0.1
branchynet,mixed,0.8693333333333333,54.422986223708186,160.62023770045883,0.102,0.4065,0.015125172666666669,0.8645,0.1355,0.0,0.07798342008868325,0.1355,0.0,0.0,0.0,0.0,cifar10,42,0.1
deadline_greedy,mixed,0.8771666666666667,182.85363331300013,520.3602920549429,0.7543333333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,42,0.1
aodpart,mixed,0.8695,37.51814661666667,65.0217,0.0,0.0,0.01875874166666667,0.8746666666666667,0.0,0.12533333333333332,0.08012576219512195,0.0,0.0,0.0,0.0,0.12533333333333332,cifar10,42,0.1
conformal_exit,mixed,0.8584166666666667,37.327318371265136,65.0217,0.019833333333333335,0.0815,0.016234350666666668,0.9728333333333333,0.027166666666666665,0.0,0.13020387185197876,0.027166666666666665,0.0,0.0,0.0,0.0,cifar10,42,0.1
crc_exit,mixed,0.8761666666666666,67.91980069854337,227.14905100000715,0.15875,0.6305,0.015301268500000001,0.7898333333333334,0.21016666666666667,0.0,0.048322430892593374,0.21016666666666667,0.0,0.0,0.0,0.0,cifar10,42,0.1
coda_sc,mixed,0.8584166666666667,34.051727325,65.0217,0.0,0.0,0.017025498333333337,0.9728333333333333,0.0,0.027166666666666665,0.13020387185197876,0.0,0.0,0.0,0.0,0.027166666666666665,cifar10,42,0.1
coda_risk,mixed,0.8761666666666666,42.84406868333333,65.0217,0.0,0.0,0.02142174216666667,0.7898333333333334,0.0,0.21016666666666667,0.048322430892593374,0.0,0.0,0.0,0.0,0.21016666666666667,cifar10,42,0.1
local_only,wifi,0.88675,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1
cloud_only,wifi,0.88675,41.25625771781758,79.26187428316891,0.06291666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
static_split,wifi,0.88675,41.25625771781758,79.26187428316891,0.06291666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
oracle_split,wifi,0.88675,41.25625771781758,79.26187428316891,0.06291666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
confidence_exit,wifi,0.875,34.68797378704227,65.0217,0.007,0.29,0.015472563666666668,0.9033333333333333,0.09666666666666666,0.0,0.08680811808118082,0.09666666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
branchynet,wifi,0.8730833333333333,34.984928741697146,65.0217,0.007916666666666667,0.329,0.015373697000000002,0.8903333333333333,0.10966666666666666,0.0,0.08339573193560464,0.10966666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
deadline_greedy,wifi,0.88675,41.25625771781758,79.26187428316891,0.06291666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
aodpart,wifi,0.875,34.68797378704227,65.0217,0.007,0.29,0.015472563666666668,0.9033333333333333,0.09666666666666666,0.0,0.08680811808118082,0.09666666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
conformal_exit,wifi,0.8620833333333333,33.223160529567984,65.0217,0.0013333333333333333,0.04825,0.01629558241666667,0.9839166666666667,0.016083333333333335,0.0,0.13153214194969087,0.016083333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
crc_exit,wifi,0.88475,39.62232854195892,65.0217,0.011916666666666667,0.54325,0.016309363750000003,0.8189166666666666,0.18108333333333335,0.0,0.050473186119873815,0.18108333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
coda_sc,wifi,0.8620833333333333,33.223160529567984,65.0217,0.0013333333333333333,0.04825,0.01629558241666667,0.9839166666666667,0.016083333333333335,0.0,0.13153214194969087,0.016083333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
coda_risk,wifi,0.88475,39.62232854195892,65.0217,0.011916666666666667,0.54325,0.016309363750000003,0.8189166666666666,0.18108333333333335,0.0,0.050473186119873815,0.18108333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
local_only,lte,0.88675,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1
cloud_only,lte,0.88675,78.5787022586504,135.48797990132235,0.44,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
static_split,lte,0.88675,78.5787022586504,135.48797990132235,0.44,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
oracle_split,lte,0.88675,78.5787022586504,135.48797990132235,0.44,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
confidence_exit,lte,0.875,38.26260669709124,69.80711556463793,0.0425,0.29,0.015472563666666668,0.9033333333333333,0.09666666666666666,0.0,0.08680811808118082,0.09666666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
branchynet,lte,0.8730833333333333,39.0659119772348,73.98433944718926,0.048,0.329,0.015373697000000002,0.8903333333333333,0.10966666666666666,0.0,0.08339573193560464,0.10966666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
deadline_greedy,lte,0.88675,78.5787022586504,135.48797990132235,0.44,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
aodpart,lte,0.875,36.58990798207272,65.0217,0.0005,0.00275,0.01826099516666667,0.9033333333333333,0.0009166666666666666,0.09575,0.08680811808118082,0.0009166666666666666,0.0,0.0,0.0,0.09575,cifar10,101,0.1
conformal_exit,lte,0.8620833333333333,33.856557123204745,65.0217,0.007916666666666667,0.04825,0.01629558241666667,0.9839166666666667,0.016083333333333335,0.0,0.13153214194969087,0.016083333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
crc_exit,lte,0.88475,46.381870627628196,88.73499314538292,0.08141666666666666,0.54325,0.016309363750000003,0.8189166666666666,0.18108333333333335,0.0,0.050473186119873815,0.18108333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
coda_sc,lte,0.8620833333333333,33.52866430833333,65.0217,0.0,0.0,0.01676396125,0.9839166666666667,0.0,0.016083333333333335,0.13153214194969087,0.0,0.0,0.0,0.0,0.016083333333333335,cifar10,101,0.1
coda_risk,lte,0.88475,43.16634989166667,65.0217,0.0,0.0,0.021582872583333336,0.8189166666666666,0.0,0.18108333333333335,0.050473186119873815,0.0,0.0,0.0,0.0,0.18108333333333335,cifar10,101,0.1
local_only,congested,0.88675,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1
cloud_only,congested,0.88675,140.27680948057005,280.2128578774804,0.8519166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
static_split,congested,0.88675,140.27680948057005,280.2128578774804,0.8519166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
oracle_split,congested,0.88675,140.27680948057005,280.2128578774804,0.8519166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
confidence_exit,congested,0.875,44.43232990267419,116.82936221736381,0.08025,0.29,0.015472563666666668,0.9033333333333333,0.09666666666666666,0.0,0.08680811808118082,0.09666666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
branchynet,congested,0.8730833333333333,45.970135911145995,126.53601303168139,0.09125,0.329,0.015373697000000002,0.8903333333333333,0.10966666666666666,0.0,0.08339573193560464,0.10966666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
deadline_greedy,congested,0.88675,140.27680948057005,280.2128578774804,0.8519166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
aodpart,congested,0.875,36.57606726666667,65.0217,0.0,0.0,0.018287690333333335,0.9033333333333333,0.0,0.09666666666666666,0.08680811808118082,0.0,0.0,0.0,0.0,0.09666666666666666,cifar10,101,0.1
conformal_exit,congested,0.8620833333333333,34.90153651501392,65.0217,0.013083333333333334,0.04825,0.01629558241666667,0.9839166666666667,0.016083333333333335,0.0,0.13153214194969087,0.016083333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
crc_exit,congested,0.88475,57.39529961556847,158.2140702724305,0.15158333333333332,0.54325,0.016309363750000003,0.8189166666666666,0.18108333333333335,0.0,0.050473186119873815,0.18108333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
coda_sc,congested,0.8620833333333333,33.52866430833333,65.0217,0.0,0.0,0.01676396125,0.9839166666666667,0.0,0.016083333333333335,0.13153214194969087,0.0,0.0,0.0,0.0,0.016083333333333335,cifar10,101,0.1
coda_risk,congested,0.88475,43.16634989166667,65.0217,0.0,0.0,0.021582872583333336,0.8189166666666666,0.0,0.18108333333333335,0.050473186119873815,0.0,0.0,0.0,0.0,0.18108333333333335,cifar10,101,0.1
local_only,mixed,0.88675,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1
cloud_only,mixed,0.88675,184.090860802853,529.8259813067167,0.7409166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
static_split,mixed,0.88675,184.090860802853,529.8259813067167,0.7409166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
oracle_split,mixed,0.88675,184.090860802853,529.8259813067167,0.7409166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
confidence_exit,mixed,0.875,47.069479575961346,109.33836364089129,0.06958333333333333,0.29,0.015472563666666668,0.9033333333333333,0.09666666666666666,0.0,0.08680811808118082,0.09666666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
branchynet,mixed,0.8730833333333333,49.01673957048766,125.07154955845789,0.07958333333333334,0.329,0.015373697000000002,0.8903333333333333,0.10966666666666666,0.0,0.08339573193560464,0.10966666666666666,0.0,0.0,0.0,0.0,cifar10,101,0.1
deadline_greedy,mixed,0.88675,184.090860802853,529.8259813067167,0.7409166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1
aodpart,mixed,0.875,36.57606726666667,65.0217,0.0,0.0,0.018287690333333335,0.9033333333333333,0.0,0.09666666666666666,0.08680811808118082,0.0,0.0,0.0,0.0,0.09666666666666666,cifar10,101,0.1
conformal_exit,mixed,0.8620833333333333,35.34421716202109,65.0217,0.012083333333333333,0.04825,0.01629558241666667,0.9839166666666667,0.016083333333333335,0.0,0.13153214194969087,0.016083333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
crc_exit,mixed,0.88475,64.10087074507088,199.45588502872116,0.13166666666666665,0.54325,0.016309363750000003,0.8189166666666666,0.18108333333333335,0.0,0.050473186119873815,0.18108333333333335,0.0,0.0,0.0,0.0,cifar10,101,0.1
coda_sc,mixed,0.8620833333333333,33.52866430833333,65.0217,0.0,0.0,0.01676396125,0.9839166666666667,0.0,0.016083333333333335,0.13153214194969087,0.0,0.0,0.0,0.0,0.016083333333333335,cifar10,101,0.1
coda_risk,mixed,0.88475,43.16634989166667,65.0217,0.0,0.0,0.021582872583333336,0.8189166666666666,0.0,0.18108333333333335,0.050473186119873815,0.0,0.0,0.0,0.0,0.18108333333333335,cifar10,101,0.1
local_only,wifi,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1
cloud_only,wifi,0.9606666666666667,41.30459292523382,79.31535999632571,0.048,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
static_split,wifi,0.9606666666666667,41.30459292523382,79.31535999632571,0.048,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
oracle_split,wifi,0.9606666666666667,41.30459292523382,79.31535999632571,0.048,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
confidence_exit,wifi,0.9365,30.31599671603544,42.3548,0.0003333333333333333,0.01525,0.015060815416666666,0.9949166666666667,0.005083333333333333,0.0,0.06055783566462853,0.005083333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
branchynet,wifi,0.9370833333333334,31.643725550000003,42.3548,0.0,0.0,0.01582145366666667,1.0,0.0,0.0,0.06291666666666666,0.0,0.0,0.0,0.0,0.0,svhn,7,0.1
deadline_greedy,wifi,0.9606666666666667,41.30459292523382,79.31535999632571,0.048,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
aodpart,wifi,0.9365,30.31599671603544,42.3548,0.0003333333333333333,0.01525,0.015060815416666666,0.9949166666666667,0.005083333333333333,0.0,0.06055783566462853,0.005083333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
conformal_exit,wifi,0.93975,30.571381976243515,42.3548,0.0015,0.1105,0.014609069500000002,0.9631666666666666,0.036833333333333336,0.0,0.046720885966430176,0.036833333333333336,0.0,0.0,0.0,0.0,svhn,7,0.1
crc_exit,wifi,0.9553333333333334,34.543177896845485,65.0217,0.00225,0.13825,0.01640387125,0.9539166666666666,0.04608333333333333,0.0,0.025246789551847646,0.04608333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
coda_sc,wifi,0.93975,30.571381976243515,42.3548,0.0015,0.1105,0.014609069500000002,0.9631666666666666,0.036833333333333336,0.0,0.046720885966430176,0.036833333333333336,0.0,0.0,0.0,0.0,svhn,7,0.1
coda_risk,wifi,0.9553333333333334,34.543177896845485,65.0217,0.00225,0.13825,0.01640387125,0.9539166666666666,0.04608333333333333,0.0,0.025246789551847646,0.04608333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
local_only,lte,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1
cloud_only,lte,0.9606666666666667,78.42181008984687,135.74149495814703,0.36583333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
static_split,lte,0.9606666666666667,78.42181008984687,135.74149495814703,0.36583333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
oracle_split,lte,0.9606666666666667,78.42181008984687,135.74149495814703,0.36583333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
confidence_exit,lte,0.9365,30.530767925210434,42.3548,0.00225,0.01525,0.015060815416666666,0.9949166666666667,0.005083333333333333,0.0,0.06055783566462853,0.005083333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
branchynet,lte,0.9370833333333334,31.643725550000003,42.3548,0.0,0.0,0.01582145366666667,1.0,0.0,0.0,0.06291666666666666,0.0,0.0,0.0,0.0,0.0,svhn,7,0.1
deadline_greedy,lte,0.9606666666666667,78.42181008984687,135.74149495814703,0.36583333333333334,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
aodpart,lte,0.9365,30.468875699005874,42.3548,0.0011666666666666668,0.008,0.015131193583333332,0.9949166666666667,0.0026666666666666666,0.002416666666666667,0.06055783566462853,0.0026666666666666666,0.0,0.0,0.0,0.002416666666666667,svhn,7,0.1
conformal_exit,lte,0.93975,31.998948444629953,45.06760572785417,0.01275,0.1105,0.014609069500000002,0.9631666666666666,0.036833333333333336,0.0,0.046720885966430176,0.036833333333333336,0.0,0.0,0.0,0.0,svhn,7,0.1
crc_exit,lte,0.9553333333333334,36.409667895737044,65.0217,0.016416666666666666,0.13825,0.01640387125,0.9539166666666666,0.04608333333333333,0.0,0.025246789551847646,0.04608333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
coda_sc,lte,0.93975,31.364278866666666,61.2444,0.0,0.0,0.015681729833333335,0.9631666666666666,0.0,0.036833333333333336,0.046720885966430176,0.0,0.0,0.0,0.0,0.036833333333333336,svhn,7,0.1
coda_risk,lte,0.9553333333333334,35.492558900000006,65.0217,0.0,0.0,0.017745910083333337,0.9539166666666666,0.0,0.04608333333333333,0.025246789551847646,0.0,0.0,0.0,0.0,0.04608333333333333,svhn,7,0.1
local_only,congested,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1
cloud_only,congested,0.9606666666666667,138.1572235608596,278.5098023773773,0.8046666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
static_split,congested,0.9606666666666667,138.1572235608596,278.5098023773773,0.8046666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
oracle_split,congested,0.9606666666666667,138.1572235608596,278.5098023773773,0.8046666666666666,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1
confidence_exit,congested,0.9365,30.765518087938876,42.3548,0.004083333333333333,0.01525,0.015060815416666666,0.9949166666666667,0.005083333333333333,0.0,0.06055783566462853,0.005083333333333333,0.0,0.0,0.0,0.0,svhn,7,0.1
